CustomerKey;FullName;Sex;BirthDate;Age;YearlyIncome;TotalChildren;City;CountryRegionName;DateFirstPurchase
11296;Haley Richardson;Female;1941-04-05;83;50000,00;2;Everett;United States;2021-09-01
11297;Noah Coleman;Male;1940-08-01;84;70000,00;4;Burbank;United States;2021-09-26
11298;Jon Luo;Male;1940-08-30;84;70000,00;4;Chula Vista;United States;2021-09-12
11299;Orlando Vazquez;Male;1941-09-29;83;70000,00;4;Burbank;United States;2021-09-26
11300;Fernando Barnes;Male;1965-08-31;59;80000,00;5;N. Vancouver;Canada;2023-01-31
11301;Cameron Rodriguez;Male;1965-12-07;59;80000,00;5;Ballard;United States;2023-06-09
11302;Spencer Russell;Male;1971-12-09;53;90000,00;4;Corvallis;United States;2021-09-06
11303;Julia Coleman;Female;1966-04-10;58;90000,00;4;Edmonds;United States;2021-09-02
11304;Julia Garcia;Female;1971-03-14;53;100000,00;0;Portland;United States;2023-03-20
11305;Sean Evans;Male;1965-12-17;59;110000,00;3;Chula Vista;United States;2023-03-25
11306;Micah Zhou;Male;1965-12-20;59;110000,00;3;Coronado;United States;2023-06-30
11307;Hunter Rodriguez;Male;1965-10-31;59;80000,00;2;Daly City;United States;2021-09-04
11308;Ian Gonzales;Male;1959-09-02;65;60000,00;2;Oregon City;United States;2023-09-07
11309;Victoria Lewis;Female;1959-12-10;65;60000,00;2;Beaverton;United States;2023-07-09
11310;Erin Sanders;Female;1964-07-05;60;70000,00;3;San Francisco;United States;2023-08-12
11311;Gabrielle Lopez;Female;1959-02-21;65;70000,00;3;Lynnwood;United States;2023-04-18
11312;Sara Richardson;Female;1958-10-01;66;70000,00;3;Lynnwood;United States;2023-05-17
11313;Trevor Jenkins;Male;1958-08-27;66;70000,00;3;Port Orchard;United States;2023-05-07
11314;Mya Flores;Female;1970-06-16;54;70000,00;3;Issaquah;United States;2023-02-25
11315;Hailey Ward;Female;1959-03-31;65;70000,00;3;Port Orchard;United States;2023-05-20
11316;Luke Allen;Male;1959-05-17;65;60000,00;3;Langford;Canada;2023-01-12
11317;Victoria Russell;Female;1963-09-14;61;40000,00;3;Salem;United States;2021-09-01
11318;Jessica Wilson;Female;1958-04-25;66;40000,00;3;Edmonds;United States;2023-10-17
11319;Jade Bailey;Female;1948-04-23;76;70000,00;4;Oakland;United States;2021-09-09
11320;Morgan Hill;Female;1942-12-24;82;80000,00;4;Glendale;United States;2023-06-15
11321;Terrance Raman;Male;1944-01-05;80;90000,00;5;Burien;United States;2023-02-23
11322;Sydney Garcia;Female;1943-09-12;81;90000,00;5;Bremerton;United States;2023-03-24
11323;Jose Patterson;Male;1943-12-18;81;120000,00;2;Daly City;United States;2021-09-10
11324;Zachary Anderson;Male;1944-11-10;80;90000,00;5;Glendale;United States;2021-09-26
11325;Elijah Ross;Male;1944-12-29;80;90000,00;5;Seattle;United States;2021-09-19
11326;Rafael Xie;Male;1944-12-23;80;130000,00;2;Beverly Hills;United States;2021-09-15
11327;Jaime Moreno;Male;1945-09-01;79;90000,00;5;Burbank;United States;2021-09-26
11328;Julian Griffin;Male;1945-06-30;79;90000,00;5;Newton;Canada;2023-01-05
11329;Andy Alvarez;Male;1946-01-22;78;90000,00;5;Concord;United States;2021-09-25
11330;Ryan Thompson;Male;1945-11-10;79;110000,00;2;Oak Bay;Canada;2023-02-12
11331;Samantha Jenkins;Female;1974-01-03;50;90000,00;4;Shawnee;Canada;2023-02-07
11332;Deanna Ramos;Female;1968-04-02;56;10000,00;1;Berlin;Germany;2021-10-15
11333;Emily Miller;Female;1968-01-07;56;20000,00;1;Newcastle upon Tyne;United Kingdom;2021-03-21
11334;Nicole Brown;Female;1966-09-19;58;10000,00;1;Stoke-on-Trent;United Kingdom;2021-03-04
11335;Carla Raman;Female;1977-12-18;47;10000,00;1;Hof;Germany;2021-10-23
11336;Shaun Raji;Male;1973-03-08;51;20000,00;1;Paris;France;2022-09-27
11337;Jerome Romero;Male;1967-03-21;57;10000,00;1;Watford;United Kingdom;2021-03-09
11338;Frank Navarro;Male;1972-08-06;52;20000,00;1;Bonn;Germany;2021-10-11
11339;Dennis She;Male;1967-01-05;57;20000,00;1;Paris;France;2022-10-07
11340;Melody Munoz;Female;1947-04-03;77;10000,00;1;Paris;France;2022-10-27
11341;Randy Zeng;Male;1942-02-18;82;20000,00;1;Cheltenham;United Kingdom;2021-04-11
11342;Marshall Wang;Male;1973-03-07;51;30000,00;5;Boulogne-sur-Mer;France;2023-07-12
11343;Arthur Carlson;Male;1975-03-09;49;10000,00;1;Oxon;United Kingdom;2021-04-04
11344;Jessie Jimenez;Female;1963-01-21;61;10000,00;1;Oxford;United Kingdom;2021-05-13
11345;Robin Ramos;Female;1962-09-09;62;10000,00;1;Tremblay-en-France;France;2022-10-22
11346;Deanna Gutierrez;Female;1966-05-18;58;10000,00;2;Paris;France;2022-10-01
11347;Roy Navarro;Male;1972-06-17;52;10000,00;2;Braunschweig;Germany;2023-03-16
11348;Shawn Rai;Male;1961-03-21;63;10000,00;2;Paderborn;Germany;2023-03-31
11349;Mindy Luo;Female;1965-08-30;59;10000,00;2;München;Germany;2024-01-13
11350;Cara Zhou;Female;1942-07-14;82;30000,00;1;Peterborough;United Kingdom;2023-02-05
11351;Anne Ramos;Female;1950-04-02;74;20000,00;1;London;United Kingdom;2021-06-12
11352;Raymond Rodriguez;Male;1945-09-04;79;10000,00;2;Pantin;France;2023-05-01
11353;Carrie Ortega;Female;1946-12-09;78;30000,00;1;Warrington;United Kingdom;2021-06-12
11354;Deanna Suarez;Female;1947-08-23;77;20000,00;1;Grevenbroich;Germany;2023-12-03
11355;Roberto Gutierrez;Male;1948-06-26;76;40000,00;1;Wokingham;United Kingdom;2023-09-26
11356;Terrence Carson;Male;1985-11-24;39;10000,00;0;Lavender Bay;Australia;2021-05-10
11357;Ramon Ye;Male;1984-09-19;40;10000,00;0;Caloundra;Australia;2021-06-18
11358;Cynthia Malhotra;Female;1984-05-10;40;10000,00;0;Coffs Harbour;Australia;2021-06-28
11359;Jarrod Prasad;Male;1984-03-03;40;10000,00;0;Malabar;Australia;2021-06-13
11360;Tyrone Serrano;Male;1984-01-30;40;10000,00;0;Rockhampton;Australia;2021-06-27
11361;Cindy Ramos;Female;1982-10-26;42;10000,00;0;Newcastle;Australia;2023-10-01
11362;Damien Shan;Male;1983-05-11;41;10000,00;0;Cranbourne;Australia;2023-03-29
11363;Julian Ross;Male;1983-04-19;41;10000,00;0;Melbourne;Australia;2021-06-08
11364;Jennifer Collins;Female;1985-03-22;39;10000,00;1;Geelong;Australia;2021-06-07
11365;Brittney Sun;Female;1984-12-06;40;10000,00;1;Findon;Australia;2021-05-31
11366;Virginia Patel;Female;1985-04-23;39;20000,00;0;Seaford;Australia;2023-06-24
11367;Calvin Nara;Male;1984-08-21;40;20000,00;0;North Sydney;Australia;2023-07-07
11368;Edward Miller;Male;1984-05-24;40;10000,00;1;Rockhampton;Australia;2021-06-24
11369;Ashlee Tang;Female;1984-02-01;40;20000,00;0;Findon;Australia;2023-07-05
11370;Alicia Xu;Female;1983-09-29;41;20000,00;0;South Melbourne;Australia;2023-07-13
11371;Lacey Jai;Female;1983-11-24;41;20000,00;0;Rockhampton;Australia;2023-11-07
11372;Wendy Romero;Female;1983-11-12;41;20000,00;0;Brisbane;Australia;2021-06-07
11373;Carly Luo;Female;1954-09-16;70;30000,00;1;Salzgitter;Germany;2023-08-27
11374;Jimmy Ortega;Male;1948-12-25;76;30000,00;1;Werne;Germany;2023-04-15
11375;Francisco Martinez;Male;1948-11-05;76;30000,00;1;High Wycombe;United Kingdom;2023-10-17
11376;Lance Vazquez;Male;1948-12-07;76;40000,00;1;Liverpool;United Kingdom;2023-10-15
11377;David Robinett;Male;1966-08-23;58;30000,00;4;Solingen;Germany;2023-02-28
11378;Shannon Liang;Female;1965-11-19;59;10000,00;1;Metz;France;2022-10-17
11379;Gary Vazquez;Male;1976-05-13;48;10000,00;1;Boulogne-Billancourt;France;2022-10-02
11380;Mitchell Kumar;Male;1964-08-29;60;20000,00;2;Saarlouis;Germany;2021-10-11
11381;Meredith Raman;Female;1970-08-18;54;20000,00;2;London;United Kingdom;2021-06-12
11382;Edward Patterson;Male;1974-07-15;50;20000,00;2;Roubaix;France;2022-11-03
11383;Marie Gill;Female;1966-02-25;58;30000,00;3;Roissy en Brie;France;2024-01-01
11384;Tiffany Wang;Female;1971-10-13;53;30000,00;3;Les Ulis;France;2023-08-02
11385;Miguel Allen;Male;1971-08-08;53;30000,00;3;York;United Kingdom;2023-07-06
11386;Jaclyn Cai;Female;1971-11-02;53;30000,00;3;Darmstadt;Germany;2023-11-02
11387;Megan Ramirez;Female;1964-11-29;60;40000,00;3;Gateshead;United Kingdom;2021-07-26
11388;Joseph Martin;Male;1965-01-20;59;40000,00;3;York;United Kingdom;2021-07-03
11389;Karl Shan;Male;1981-04-20;43;10000,00;1;Duesseldorf;Germany;2023-11-17
11390;Christine Raji;Female;1976-04-17;48;10000,00;1;Saint Germain en Laye;France;2023-11-07
11391;Lindsay Xie;Female;1976-06-25;48;10000,00;2;Salzgitter;Germany;2023-10-26
11392;Willie Zhao;Male;1981-02-03;43;10000,00;2;Frankfurt;Germany;2023-03-29
11393;Kurt Pal;Male;1974-07-17;50;10000,00;2;Saint Ouen;France;2023-07-16
11394;George McDonald;Male;1975-04-22;49;10000,00;2;Milton Keynes;United Kingdom;2021-07-04
11395;Beth Gutierrez;Female;1976-04-16;48;30000,00;0;Frankfurt;Germany;2021-11-14
11396;Ian Lopez;Male;1975-04-04;49;10000,00;2;Saarlouis;Germany;2023-10-26
11397;Latoya Shan;Female;1974-12-02;50;20000,00;0;Paris;France;2023-07-07
11398;Colin Nath;Male;1975-03-09;49;30000,00;0;Newcastle upon Tyne;United Kingdom;2021-07-03
11399;Brenda Mehta;Female;1975-02-01;49;30000,00;1;Paris;France;2023-04-13
11400;Franklin Raji;Male;1980-04-15;44;40000,00;0;London;United Kingdom;2021-07-15
11401;Linda Navarro;Female;1975-02-23;49;40000,00;0;Paris;France;2022-10-28
11402;Kelli Cai;Female;1975-05-20;49;40000,00;0;Orleans;France;2022-11-07
11403;Nancy Schmidt;Female;1980-01-06;44;40000,00;0;Saint Ouen;France;2022-10-28
11404;Megan Taylor;Female;1957-06-30;67;10000,00;3;Kassel;Germany;2023-02-10
11405;Bonnie Goel;Female;1957-08-16;67;10000,00;3;Bonn;Germany;2023-03-31
11406;Latoya Xu;Female;1957-12-31;67;20000,00;2;Paris;France;2022-11-04
11407;Mario She;Male;1957-09-30;67;20000,00;2;Münster;Germany;2023-06-23
11408;Darren Gill;Male;1964-05-10;60;10000,00;2;London;United Kingdom;2023-03-05
11409;Jacqueline Hayes;Female;1979-03-02;45;10000,00;2;Saint Germain en Laye;France;2022-11-17
11410;Maurice Goel;Male;1974-02-22;50;20000,00;1;Paris;France;2022-11-13
11411;Devin Ross;Male;1959-08-12;65;80000,00;3;Ingolstadt;Germany;2023-08-04
11412;Sydney Bryant;Female;1959-10-07;65;80000,00;4;Ingolstadt;Germany;2021-11-05
11413;Megan Stewart;Female;1959-10-13;65;80000,00;4;Gateshead;United Kingdom;2021-08-10
11414;Ian Richardson;Male;1959-09-15;65;80000,00;4;Kirkby;United Kingdom;2021-08-13
11415;Randy She;Male;1949-12-03;75;90000,00;5;Darmstadt;Germany;2023-08-16
11416;Katrina Becker;Female;1950-09-16;74;60000,00;3;Croix;France;2022-11-07
11417;Lacey Zheng;Female;1950-08-26;74;70000,00;5;Pantin;France;2022-11-04
11418;Rafael Hu;Male;1950-08-09;74;90000,00;5;Paderborn;Germany;2023-12-17
11419;Kyle Scott;Male;1950-08-18;74;150000,00;3;Watford;United Kingdom;2023-03-12
11420;Jordan Turner;Male;1952-01-09;72;100000,00;2;Roubaix;France;2022-11-01
11421;Amy Sun;Female;1952-01-16;72;110000,00;3;Offenbach;Germany;2021-11-03
11422;Dustin Deng;Male;1952-02-29;72;170000,00;4;Liverpool;United Kingdom;2021-08-22
11423;Jasmine Stewart;Female;1960-05-04;64;80000,00;4;Hamburg;Germany;2021-12-10
11424;Pamela Garcia;Female;1964-12-03;60;80000,00;4;Berlin;Germany;2023-04-21
11425;Ariana Gray;Female;1965-08-02;59;90000,00;4;Metz;France;2022-11-22
11426;Kristopher Mehta;Male;1959-04-01;65;110000,00;3;Braunschweig;Germany;2023-04-09
11427;Desiree Dominguez;Female;1959-06-17;65;110000,00;2;Kiel;Germany;2021-12-20
11428;Deanna Perez;Female;1959-02-19;65;120000,00;2;Poing;Germany;2021-12-05
11429;Marco Lopez;Male;1958-01-13;66;80000,00;4;Sèvres;France;2022-12-14
11430;Casey Yuan;Female;1957-09-21;67;90000,00;4;Bottrop;Germany;2023-03-19
11431;Bryant Garcia;Male;1974-10-20;50;110000,00;4;Hof;Germany;2021-12-21
11432;Dominique Prasad;Female;1957-03-10;67;80000,00;4;Roissy en Brie;France;2022-12-10
11433;Maurice Shan;Male;1957-03-01;67;80000,00;5;Tremblay-en-France;France;2022-12-02
11434;Andre Lopez;Male;1962-05-02;62;170000,00;5;West Sussex;United Kingdom;2023-06-15
11435;Robin Romero;Female;1955-09-03;69;100000,00;3;Kiel;Germany;2024-01-04
11436;Taylor Cox;Female;1956-03-17;68;160000,00;3;Watford;United Kingdom;2023-05-22
11437;Alfredo Moreno;Male;1955-06-16;69;90000,00;4;Villeneuve-d'Ascq;France;2023-12-19
11438;Jenny Nara;Female;1955-04-13;69;130000,00;4;Werne;Germany;2023-02-05
11439;Janet Munoz;Female;1953-11-14;71;90000,00;4;Paris La Defense;France;2022-11-29
11440;Sergio Weber;Male;1953-03-26;71;80000,00;5;Lille;France;2023-03-27
11441;Erika Gomez;Female;1952-12-09;72;90000,00;5;Paris;France;2024-01-08
11442;Joseph Harris;Male;1953-05-13;71;90000,00;5;Tremblay-en-France;France;2023-09-29
11443;Grace Griffin;Female;1981-11-19;43;60000,00;0;Hobart;Australia;2021-06-07
11444;Tina Mehta;Female;1981-10-26;43;70000,00;0;Bendigo;Australia;2021-06-01
11445;Kari Kim;Female;1980-01-18;44;70000,00;0;Silverwater;Australia;2021-06-06
11446;Bethany Chander;Female;1980-02-09;44;70000,00;0;Lane Cove;Australia;2021-06-18
11447;Jennifer Roberts;Female;1980-02-13;44;70000,00;0;Hervey Bay;Australia;2021-06-28
11448;Kyle Patterson;Male;1980-10-25;44;80000,00;0;Melbourne;Australia;2021-06-16
11449;Alvin Hu;Male;1980-08-01;44;80000,00;0;Seaford;Australia;2021-06-19
11450;Brett Mehta;Male;1981-05-11;43;130000,00;4;Cloverdale;Australia;2021-06-29
11451;Ruben Muñoz;Male;1980-05-08;44;70000,00;0;Newcastle;Australia;2021-07-29
11452;Erika Rubio;Female;1979-05-05;45;80000,00;0;Caloundra;Australia;2021-07-11
11453;Stanley Malhotra;Male;1984-08-17;40;80000,00;0;Hobart;Australia;2021-07-15
11454;Melinda Navarro;Female;1979-10-20;45;80000,00;0;Melbourne;Australia;2021-07-31
11455;Ross Sanz;Male;1979-10-19;45;100000,00;0;Melton;Australia;2021-07-01
11456;Jon Gao;Male;1980-01-05;44;120000,00;5;St. Leonards;Australia;2021-07-17
11457;Jaime Gutierrez;Female;1978-11-18;46;90000,00;0;Wollongong;Australia;2021-07-17
11458;Bianca Liu;Female;1978-10-03;46;100000,00;0;Springwood;Australia;2023-03-30
11459;Tasha Deng;Female;1978-04-12;46;80000,00;0;Port Macquarie;Australia;2021-07-27
11460;Melvin Chande;Male;1983-10-04;41;90000,00;0;Cranbourne;Australia;2021-07-21
11461;Victor Jimenez;Male;1977-09-22;47;90000,00;0;Lavender Bay;Australia;2021-07-31
11462;Laura Lin;Female;1977-07-18;47;110000,00;0;Matraville;Australia;2021-07-16
11463;Alisha Beck;Female;1977-09-09;47;110000,00;0;Cloverdale;Australia;2023-03-05
11464;Alejandro Huang;Male;1977-05-15;47;90000,00;0;South Melbourne;Australia;2021-07-22
11465;Louis Luo;Male;1976-08-18;48;90000,00;0;Gold Coast;Australia;2021-07-14
11466;Grant Tang;Male;1977-01-30;47;150000,00;0;Lavender Bay;Australia;2023-05-22
11467;Arturo Zheng;Male;1975-04-06;49;170000,00;1;St. Leonards;Australia;2023-07-31
11468;Jaclyn Andersen;Female;1980-12-15;44;40000,00;1;York;United Kingdom;2021-08-08
11469;Edwin Raji;Male;1978-10-14;46;10000,00;0;York;United Kingdom;2023-08-09
11470;Jay Suarez;Male;1979-03-25;45;20000,00;0;Stuttgart;Germany;2022-01-22
11471;Latasha Suarez;Female;1979-03-25;45;30000,00;0;Chatou;France;2023-05-17
11472;Kenneth Kumar;Male;1968-09-30;56;60000,00;3;Hawthorne;Australia;2021-07-26
11473;Grace Henderson;Female;1986-01-30;38;20000,00;0;Drancy;France;2023-06-02
11474;Melvin Xu;Male;1985-08-21;39;20000,00;0;Peterborough;United Kingdom;2023-09-26
11475;Cesar Subram;Male;1984-04-07;40;30000,00;0;London;United Kingdom;2023-04-23
11476;Erika Navarro;Female;1980-05-16;44;40000,00;1;Kirkby;United Kingdom;2023-11-01
11477;Tristan Hughes;Male;1984-06-21;40;30000,00;0;Darmstadt;Germany;2023-09-25
11478;Billy Hernandez;Male;1984-02-22;40;30000,00;0;Sèvres;France;2023-04-19
11479;Darryl Wu;Male;1978-10-20;46;40000,00;1;Saint Ouen;France;2022-12-05
11480;Colleen Ma;Female;1984-03-07;40;40000,00;1;Tremblay-en-France;France;2022-12-25
11481;Erica Hu;Female;1978-11-20;46;40000,00;1;Braunschweig;Germany;2022-01-27
11482;Adrienne Torres;Female;1978-01-16;46;30000,00;0;Warrington;United Kingdom;2021-09-08
11483;Calvin Chande;Male;1983-05-19;41;40000,00;1;Paris;France;2022-12-22
11484;Erick Sai;Male;1983-03-03;41;40000,00;2;Neunkirchen;Germany;2022-01-02
11485;Donald Chandra;Male;1978-02-04;46;40000,00;2;Esher-Molesey;United Kingdom;2021-09-14
11486;Ariana Rogers;Female;1982-05-21;42;10000,00;0;Erlangen;Germany;2023-11-24
11487;Morgan Jones;Female;1977-01-05;47;10000,00;0;Dunkerque;France;2023-12-15
11488;Jermaine Lopez;Male;1977-03-20;47;20000,00;0;London;United Kingdom;2021-10-28
11489;Deborah Goel;Female;1976-09-03;48;20000,00;0;Oxford;United Kingdom;2021-10-28
11490;Danny Rubio;Male;1976-07-05;48;20000,00;0;Paris La Defense;France;2023-04-04
11491;Andre Perez;Male;1982-04-02;42;20000,00;0;London;United Kingdom;2021-11-07
11492;Terrence Chander;Male;1982-11-15;42;30000,00;0;Eilenburg;Germany;2022-02-11
11493;Dawn Wu;Female;1976-05-31;48;40000,00;2;London;United Kingdom;2021-11-14
11494;Jimmy Gutierrez;Male;1976-01-25;48;40000,00;2;Runcorn;United Kingdom;2021-12-23
11495;Francis Jimenez;Male;1977-03-03;47;40000,00;2;Bonn;Germany;2023-10-26
11496;Gary Ortega;Male;1976-04-15;48;40000,00;2;Warrington;United Kingdom;2021-11-30
11497;Katrina Nath;Female;1981-11-22;43;40000,00;2;Newcastle upon Tyne;United Kingdom;2023-11-04
11498;Arturo Sun;Male;1979-07-15;45;40000,00;3;Cliffside;Canada;2023-02-28
11499;Pedro Vance;Male;1980-05-13;44;40000,00;3;Concord;United States;2023-04-06
11500;Sarah Simmons;Female;1980-03-17;44;40000,00;0;Langley;Canada;2023-01-31
11501;Brandy Chandra;Female;1981-01-03;43;40000,00;3;Cliffside;Canada;2023-03-27
11502;Jared Peterson;Male;1980-09-03;44;40000,00;4;Shawnee;Canada;2023-01-30
11503;Dennis Wu;Male;1936-04-11;88;50000,00;1;Coronado;United States;2023-05-26
11504;Jordan Baker;Female;1936-10-17;88;40000,00;1;Downey;United States;2023-05-01
11505;Jasmine Powell;Female;1972-01-04;52;60000,00;0;Burnaby;Canada;2023-02-22
11506;Nicholas Brown;Male;1971-11-14;53;60000,00;0;Port Hammond;Canada;2023-03-08
11507;Isabella Russell;Female;1972-05-19;52;60000,00;0;Victoria;Canada;2023-02-17
11508;Elizabeth Wilson;Female;1972-01-04;52;60000,00;0;Lynnwood;United States;2023-05-02
11509;Roger Harui;Female;1964-07-22;60;30000,00;1;Novato;United States;2023-07-29
11510;Seth Roberts;Male;1959-01-10;65;30000,00;1;N. Vancouver;Canada;2023-03-12
11511;Caleb Perry;Male;1964-06-10;60;30000,00;1;Lebanon;United States;2023-03-13
11512;Natalie Campbell;Female;1976-08-05;48;20000,00;3;Oak Bay;Canada;2023-12-28
11513;Alyssa Howard;Female;1965-09-23;59;20000,00;3;Royal Oak;Canada;2023-06-08
11514;Dalton Diaz;Male;1965-04-16;59;30000,00;1;Tacoma;United States;2023-06-24
11515;Shannon Huang;Female;1959-08-25;65;30000,00;1;Burbank;United States;2021-08-31
11516;Mya Gonzales;Female;1976-10-13;48;30000,00;1;Colma;United States;2021-09-15
11517;Katherine Bryant;Female;1959-12-18;65;40000,00;1;Redwood City;United States;2023-06-26
11518;Edward Washington;Male;1960-11-06;64;40000,00;1;Milwaukie;United States;2023-10-27
11519;Jerome Navarro;Male;1960-09-13;64;40000,00;1;Cliffside;Canada;2023-03-13
11520;Jada Morgan;Female;1960-10-08;64;40000,00;1;Port Hammond;Canada;2023-02-22
11521;Ariana Peterson;Female;1977-12-01;47;40000,00;1;Walla Walla;United States;2023-03-05
11522;Christian Hughes;Male;1972-06-17;52;80000,00;5;Oregon City;United States;2021-09-03
11523;Lucas Taylor;Male;1962-02-07;62;40000,00;1;N. Vancouver;Canada;2023-02-15
11524;Alyssa Jackson;Female;1961-07-22;63;40000,00;1;Torrance;United States;2023-08-28
11525;Ariana Cook;Female;1961-07-08;63;40000,00;1;Lebanon;United States;2021-09-06
11526;Katherine Diaz;Female;1973-01-30;51;40000,00;1;Westminster;Canada;2023-02-03
11527;Jenna Green;Female;1961-12-02;63;40000,00;1;San Gabriel;United States;2023-02-07
11528;Joan Washington;Female;1968-08-15;56;40000,00;1;Glendale;United States;2021-09-12
11529;Austin Bryant;Male;1963-05-16;61;40000,00;1;Portland;United States;2021-09-24
11530;Andrew Martinez;Male;1963-01-23;61;40000,00;1;N. Vancouver;Canada;2023-01-28
11531;Nina Yuan;Female;1962-07-07;62;40000,00;1;Beverly Hills;United States;2021-08-30
11532;Lauren Miller;Female;1962-08-26;62;40000,00;1;Redmond;United States;2023-04-05
11533;Ebony Gill;Female;1968-07-17;56;40000,00;1;Birmingham;United States;2023-05-14
11534;Cameron Lewis;Male;1964-05-12;60;60000,00;4;Long Beach;United States;2021-09-18
